# threshold=0.001
# window=5
x0,x1,y,convergence_iter
0.31940388883889725,0.7629593742689353,1.3226770395454077e-79,0
0.5743292145098291,0.879898104984359,1.0330782375230975e-46,0
0.7310236309563586,0.7329998764152272,7.710875114502849e-16,0
0.8403534169072556,0.26473161399676703,3.341771007676023e-124,0
0.6501140597987644,0.6815263520602101,-0.0036060626443634764,0
0.41043713662518566,0.14755429902998185,-2.1592490357331095e-54,0
0.31269115679477755,0.07872277794971883,-2.0890932702320842e-91,0
0.6834181688515067,0.8610574643936101,2.5350011535584046e-40,0
0.08250725182080587,0.403487506426324,3.6067711901420254e-81,0
0.8838898288181171,0.5822539743824439,6.229856468168659e-48,0
0.202514,0.586723,-3.828741202827685e-53,1
0.489595,0.116877,-1.7334156414975705e-68,2
0.020026,0.996624,0.0,3
0.956717,0.004359,5.025e-321,4
0.985825,0.98681,7.544962382682488e-180,5
0.044772,0.931757,-1.9408268030761353e-282,6
0.951495,0.745322,-8.619992148759635e-84,7
0.549305,0.180901,-1.0347496107335308e-52,8
0.15,0.85,2.8556640528793443e-181,9
1.0,0.48923042665586025,-0.00014242091818931596,10
0.8294413491719083,0.531492582110846,-9.686731082044011e-05,11
1.0,0.34028724035112096,-0.0001235359941584892,12
0.779308752409253,0.0,-0.00016590682520757326,13
1.0,0.8052910413632449,-5.089892981752594e-05,14
0.8289368050239165,0.4478918327251943,-0.0001219866024729132,15
1.0,0.6294613025002238,-0.0007916585691329889,16
1.0,0.38134547190240625,-4.144912584441466e-05,17
1.0,0.319117429472957,-0.00012250378231078797,18
1.0,0.23131663546740056,-4.119919712572114e-05,19
1.0,0.9578654423096071,-1.411378641796515e-05,20
1.0,0.9100686606282947,-6.26847314184355e-06,21
0.7460368174221775,0.5550359129919655,-4.4687417644246404e-05,22
1.0,0.2848858541175436,-4.207024585739763e-05,23
0.5257371783482572,0.7011468226251786,-0.0001391594133694075,24
0.9169233166348217,0.6260251339284206,-0.00012665155398646757,25
0.4600335264283256,0.6080274205677814,-0.00014853313120370126,26
0.7098441439198544,1.0,-6.197701429431894e-05,27
0.2841357150812395,0.7801411134746336,-0.00013760419111051114,28
0.7567814458421,1.0,-0.00013916381826363397,29
0.8636314886912764,0.8890055439870246,-0.00013465491041793793,30
0.8007879835597613,1.0,-0.0001530608226839155,31
0.9299482530312564,1.0,-0.00013028569190766444,32
0.48990246899708917,1.0,-0.00015310901974354077,33
0.8957869125809292,0.9805216293306461,-0.00012477177217766944,34
0.003040310924259028,0.617186968415902,-0.00011765060267705319,35
0.7869427414187966,0.5190389301252933,-0.00015124998460542337,36
0.3743425180180894,1.0,-0.00013431172516638847,37
0.11526169456450885,0.6334238031238986,-4.80297062617166e-05,38
0.2233592974999857,1.0,-0.00013534899827311733,39
